,,,,,,,,
,PURCHASE SCHEDULE (grouped by supplier),,,,,,,
,13519,,26/11/24,4910,,Lumberlok MG Multigrip 38x38x125mm (PO Qty 256),23.00,Y
,13519,,26/11/24,4910,,Damp Course DryMate 300mm x 30m,1.00,Y
,13519,,26/11/24,4910,,Sesto Winchester Red Strip Charge .27( 100 pk) (PO Qty 8),1.00,Y
,13519,,26/11/24,4910,,***GFC Structaa''2 Hex Screw Bolt M10 x 150 Galv Blue Head,144.00,Y
,13828,,16/01/25,4910,,Screw 12-11 x 35mm Hex Head Type17 ,25.00,Y
,13998,,13/02/25,4910,,35mm galv tec screws 14 guage,"1,000.00",N
,13519,,26/11/24,4920,,Gorilla Grab Construction Adhesive Solvent Based 300ml Beige,96.00,Y
,13519,,26/11/24,4920,,QuikDrive SS 305 10 x 50 Collated (2000pk),8.00,Y
,13519,,26/11/24,4920,,QuikDrive SS 305 10 x 50 Collated (2000pk) - credit,(6.00),Y
,13519,,26/11/24,4920,,***QuikDrive Zinc 10 x 50 Collated Subfloor (2000) - replace stainless ones,6.00,Y
,13707,,16/12/24,4935,,Fakro W35 Eurotop JALCON House Wrap 2.75 x 50m,7.00,N
,13707,,16/12/24,4935,,FPS EDSB Black Double-sided Tape 30mm x 30m,4.00,N
,13707,,16/12/24,4935,,FPS EDS Brown Double-Sided Adhesive Tape 40mm x50m,4.00,N
,13707,,16/12/24,4935,,"FPS Euroband S Tape, 60mm x 25m",28.00,N
,13707,,16/12/24,4935,,"FPS Euroband S Tape, 120mm x 25m",6.00,N
,13707,,16/12/24,4935,,FPS Stinger Caps & Staples,5.00,N
,,,,,,,,
,Hi Qual Doors & Stairs 2009 Ltd,,,,,,,
,13465,,14/11/24,5015,,2300H x 760W x 38mm Thick - Single (R/H) * WC *,1.00,N
,13465,,14/11/24,5015,,2300H x 710W x 36mm Thick - Pair * LDY,1.00,N
,13465,,14/11/24,5015,,"1980H x 810W x 38mm Thick - Single (L/H) * B2, B3 *",2.00,N
,13465,,14/11/24,5015,,1980H x 810W x 38mm Thick - Single (R/H) * B1 *,1.00,N
,13465,,14/11/24,5015,,1980H x 760W x 38mm Thick - Single (R/H) * BTH,1.00,N
,13465,,14/11/24,5015,,1980H x 660W x 38mm Thick - Single (R/H) * STO,1.00,N
,13465,,14/11/24,5015,,Delivery by Roadside Carrier- per unit,1.00,N
,13466,,14/11/24,5015,,2300H x 760W x 38mm Thick - Single (R/H) * WC *,1.00,N
,13466,,14/11/24,5015,,2300H x 710W x 36mm Thick - Pair * LDY,1.00,N
,13466,,14/11/24,5015,,"1980H x 810W x 38mm Thick - Single (L/H) * B2, B3 *",2.00,N
,13466,,14/11/24,5015,,1980H x 810W x 38mm Thick - Single (R/H) * B1 *,1.00,N
,13466,,14/11/24,5015,,1980H x 760W x 38mm Thick - Single (R/H) * BTH,1.00,N
,13466,,14/11/24,5015,,1980H x 660W x 38mm Thick - Single (R/H) * STO,1.00,N
,13466,,14/11/24,5015,,Delivery by Roadside Carrier- per unit,1.00,N
,13467,,14/11/24,5015,,2300H x 760W x 38mm Thick - Single (R/H) * HWC *,1.00,N
,13467,,14/11/24,5015,,2300H x 410W x 36mm Thick - Single (R/H) * STO *,1.00,N
,13467,,14/11/24,5015,,"1980H x 810W x 38mm Thick - Single (L/H) * B2, B3",2.00,N
,13467,,14/11/24,5015,,1980H x 810W x 38mm Thick - Single (R/H) * B1 *,1.00,N
,13467,,14/11/24,5015,,1980H x 760W x 38mm Thick - Single (L/H) * BTH *,1.00,N
,13467,,14/11/24,5015,,1980H x 460W x 38mm Thick - Pair * STO *,1.00,N
,13467,,14/11/24,5015,,"2300H x 760W x 38mm Thick ''CS for Doors'' Single Cavity Slider Set, with Steel Inserts in Door for Warranty and Stability * LDY *",1.00,N
,13467,,14/11/24,5015,,"2300H x 710W x 38mm Thick ''CS for Doors'' Single Cavity Slider Set, with Steel Inserts in Door for Warranty and Stability * WC*",1.00,N
,13467,,14/11/24,5015,,"1980H x 710W x 38mm Thick ''CS for Doors'' Single Cavity Slider Set, with Steel Inserts in Door for Warranty and Stability * ENS",1.00,N
,13468,,14/11/24,5015,,2300H x 760W x 38mm Thick - Single (R/H) * HWC *,1.00,N
,13468,,14/11/24,5015,,2300H x 410W x 36mm Thick - Single (R/H) * STO *,1.00,N
,13468,,14/11/24,5015,,"1980H x 810W x 38mm Thick - Single (L/H) * B2, B3",2.00,N
,13468,,14/11/24,5015,,1980H x 810W x 38mm Thick - Single (R/H) * B1 *,1.00,N
,13468,,14/11/24,5015,,1980H x 760W x 38mm Thick - Single (L/H) * BTH *,1.00,N
,13468,,14/11/24,5015,,1980H x 460W x 38mm Thick - Pair * STO *,1.00,N
,13468,,14/11/24,5015,,"2300H x 760W x 38mm Thick ''CS for Doors'' Single Cavity Slider Set, with Steel Inserts in Door for Warranty and Stability * LDY *",1.00,N
,13468,,14/11/24,5015,,"2300H x 710W x 38mm Thick ''CS for Doors'' Single Cavity Slider Set, with Steel Inserts in Door for Warranty and Stability * WC*",1.00,N
,13468,,14/11/24,5015,,"1980H x 710W x 38mm Thick ''CS for Doors'' Single Cavity Slider Set, with Steel Inserts in Door for Warranty and Stability * ENS",1.00,N
,13678,,12/12/24,5015,,2300H x 760W x 38mm Thick - Single (R/H) * HWC *,1.00,N
,13678,,12/12/24,5015,,2300H x 410W x 36mm Thick - Single (R/H) * STO *,1.00,N
,13678,,12/12/24,5015,,"1980H x 810W x 38mm Thick - Single (L/H) * B2, B3",2.00,N
,13678,,12/12/24,5015,,1980H x 810W x 38mm Thick - Single (R/H) * B1 *,1.00,N
,13678,,12/12/24,5015,,1980H x 760W x 38mm Thick - Single (L/H) * BTH *,1.00,N
,13678,,12/12/24,5015,,1980H x 460W x 38mm Thick - Pair * STO *,1.00,N
,13678,,12/12/24,5015,,"2300H x 760W x 38mm Thick ''CS for Doors'' Single Cavity Slider Set, with Steel Inserts in Door for Warranty and Stability * LDY *",1.00,N
,13678,,12/12/24,5015,,"2300H x 710W x 38mm Thick ''CS for Doors'' Single Cavity Slider Set, with Steel Inserts in Door for Warranty and Stability * WC*",1.00,N
,13678,,12/12/24,5015,,"1980H x 710W x 38mm Thick ''CS for Doors'' Single Cavity Slider Set, with Steel Inserts in Door for Warranty and Stability * ENS",1.00,N
,13679,,12/12/24,5015,,2300H x 760W x 38mm Thick - Single (R/H) * HWC *,1.00,N
,13679,,12/12/24,5015,,2300H x 410W x 36mm Thick - Single (R/H) * STO *,1.00,N
,13679,,12/12/24,5015,,"1980H x 810W x 38mm Thick - Single (L/H) * B2, B3",2.00,N
,13679,,12/12/24,5015,,1980H x 810W x 38mm Thick - Single (R/H) * B1 *,1.00,N
,13679,,12/12/24,5015,,1980H x 760W x 38mm Thick - Single (L/H) * BTH *,1.00,N
,13679,,12/12/24,5015,,1980H x 460W x 38mm Thick - Pair * STO *,1.00,N
,13679,,12/12/24,5015,,"2300H x 760W x 38mm Thick ''CS for Doors'' Single Cavity Slider Set, with Steel Inserts in Door for Warranty and Stability * LDY *",1.00,N
,13679,,12/12/24,5015,,"2300H x 710W x 38mm Thick ''CS for Doors'' Single Cavity Slider Set, with Steel Inserts in Door for Warranty and Stability * WC*",1.00,N
,13679,,12/12/24,5015,,"1980H x 710W x 38mm Thick ''CS for Doors'' Single Cavity Slider Set, with Steel Inserts in Door for Warranty and Stability * ENS",1.00,N
,13680,,12/12/24,5015,,2300H x 760W x 38mm Thick - Single (R/H) * HWC *,1.00,N
,13680,,12/12/24,5015,,2300H x 410W x 36mm Thick - Single (R/H) * STO *,1.00,N
,13680,,12/12/24,5015,,"1980H x 810W x 38mm Thick - Single (L/H) * B2, B3",2.00,N
,13680,,12/12/24,5015,,1980H x 810W x 38mm Thick - Single (R/H) * B1 *,1.00,N
,13680,,12/12/24,5015,,1980H x 760W x 38mm Thick - Single (L/H) * BTH *,1.00,N
,13680,,12/12/24,5015,,1980H x 460W x 38mm Thick - Pair * STO *,1.00,N
,13680,,12/12/24,5015,,"2300H x 760W x 38mm Thick ''CS for Doors'' Single Cavity Slider Set, with Steel Inserts in Door for Warranty and Stability * LDY *",1.00,N
,13680,,12/12/24,5015,,"2300H x 710W x 38mm Thick ''CS for Doors'' Single Cavity Slider Set, with Steel Inserts in Door for Warranty and Stability * WC*",1.00,N
,13680,,12/12/24,5015,,"1980H x 710W x 38mm Thick ''CS for Doors'' Single Cavity Slider Set, with Steel Inserts in Door for Warranty and Stability * ENS",1.00,N
,13681,,12/12/24,5015,,2300H x 760W x 38mm Thick - Single (R/H) * HWC *,1.00,N
,13681,,12/12/24,5015,,2300H x 410W x 36mm Thick - Single (R/H) * STO *,1.00,N
,13681,,12/12/24,5015,,"1980H x 810W x 38mm Thick - Single (L/H) * B2, B3",2.00,N
,13681,,12/12/24,5015,,1980H x 810W x 38mm Thick - Single (R/H) * B1 *,1.00,N
,13681,,12/12/24,5015,,1980H x 760W x 38mm Thick - Single (L/H) * BTH *,1.00,N
,13681,,12/12/24,5015,,1980H x 460W x 38mm Thick - Pair * STO *,1.00,N
,13681,,12/12/24,5015,,"2300H x 760W x 38mm Thick ''CS for Doors'' Single Cavity Slider Set, with Steel Inserts in Door for Warranty and Stability * LDY *",1.00,N
,13681,,12/12/24,5015,,"2300H x 710W x 38mm Thick ''CS for Doors'' Single Cavity Slider Set, with Steel Inserts in Door for Warranty and Stability * WC*",1.00,N
,13681,,12/12/24,5015,,"1980H x 710W x 38mm Thick ''CS for Doors'' Single Cavity Slider Set, with Steel Inserts in Door for Warranty and Stability * ENS",1.00,N
,,,,,,,,
,JAL Consultant,,,,,,,
,13559,,28/11/24,3120,,internal draugting,18.50,Y
,13685,,12/12/24,3120,,internal draughting,38.00,Y
,13871,,23/01/25,3120,,internal drauging - Wet area elevations,2.50,Y
,13966,,05/02/25,3120,,internal draughting,2.00,Y
,,,,,,,,
,Just Sheds Limited,,,,,,,
,12197,,06/06/24,4100,,6x2.4 Container 20ft 01/06-30/06 2024 (No.1962),1.00,Y
,12398,,02/07/24,4100,,6 x 2.4 CONTAINER 20FT 01/07-31/07,1.00,Y
,12647,,02/08/24,4100,,6x2.4 Container 20ft 01/07-31/07 2024 (No.1962),1.00,Y
,12928,,03/09/24,4100,,Fox Truck 1 1 550.00 Collect unit 1962 from site 9/8/24,1.00,Y
,12928,,03/09/24,4100,,6x2.4 Container 20ft 10/08-31/08 2024 (No.1962) - credit for rent paid in advance,1.00,Y
,,,,,,,,
,Kalista Limited,,,,,,,
,13288,,23/10/24,4170,,EXC 1x 4.5M Open Top Bin - WOOD ,0.00,Y
,13288,,23/10/24,4170,,EXC 1x 9.0M Open Top Bin - GEN 24/10 ,1.00,Y
,13289,,23/10/24,4170,,1x 3.0M Open Top Bin - Hardfill,1.00,Y
,13406,,05/11/24,4170,,EX 3.0M Open Top Bin - Hardfill,1.00,Y
,13289,,23/10/24,4170,,***Move 1x3.0M Open Top Bin - Hardfill 13/11,1.00,Y
,13675,,11/12/24,4170,,9.0M Open Top Bin 20/12,1.00,Y
,13675,,11/12/24,4170,,4.5M Open Top Bin - WOOD 20/12,1.00,Y
,13288,,23/10/24,4170,,EXC 1x 9.0M Open Top Bin - GEN 20/12,1.00,Y
,13289,,23/10/24,4170,,***Move 1x3.0M Open Top Bin - Hardfill 13/11 - credit,(1.00),Y
,13884,,24/01/25,4170,,4.5M Open Top Bin - WOOD EX,1.00,Y
,13891,,28/01/25,4170,,4.5M Open Top Bin - WOOD EX 03/02,1.00,Y
,13891,,28/01/25,4170,,9.0M Open Top Bin EX,1.00,N
,13891,,28/01/25,4170,,3.0M Open Top Bin - Hardfill EX,1.00,N
,13918,,31/01/25,4170,,4.5M Open Top Bin - WOOD EX 03/02,2.00,Y
,,,,,,,,
,Liteworx Limited,,,,,,,
,13374,,04/11/24,5101,,Supply and install Velux sun tunnel on roof including all flashings required to complete outside,7.00,N
,13374,,04/11/24,5101,,Vent kit adaptors,7.00,N
,,,,,,,,
,Metalhartt Contractors Limited ta Metalhartt Roofing,,,,,,,
,13967,,05/02/25,4705,,flashing - as per email 10/2/25 - 6 @ 3m,1.00,N
,13967,,05/02/25,5125,,Aluminium powder coated matt black. 1.2mm,1.00,N
,13967,,05/02/25,5125,,delivery,1.00,N
,,,,,,,,
,New Tech (Wanganui) Ltd ta Newtech Bathroomware,,,,,,,
,13719,,17/12/24,5216,,900 Porscha Wall Hung Vanity (1 Drawer) - Dusk Grey - Aspen - Via Basin - Brushed Nickel Extrusion,1.00,N
,13719,,17/12/24,5216,,500 Porscha Wall Hung Vanity - Dusk Grey - Aspen - Brushed Nickel Extrusion,1.00,N
,13719,,17/12/24,5216,,900 Avon Mirror Cabinet (3 Door) - white gloss,1.00,N
,13720,,17/12/24,5216,,900 Porscha Wall Hung Vanity (1 Drawer) - Dusk Grey - Aspen - Via Basin - Brushed Nickel Extrusion,1.00,N
,13720,,17/12/24,5216,,500 Porscha Wall Hung Vanity - Dusk Grey - Aspen - Brushed Nickel Extrusion,1.00,N
,13720,,17/12/24,5216,,900 Avon Mirror Cabinet (3 Door) - white gloss,1.00,N
,13722,,17/12/24,5216,,900 Porscha Wall Hung Vanity (1 Drawer) - Dusk Grey - Aspen - Via Basin - Brushed Nickel Extrusion,2.00,N
,13722,,17/12/24,5216,,500 Porscha Wall Hung Vanity - Dusk Grey - Aspen - Brushed Nickel Extrusion,1.00,N
,13722,,17/12/24,5216,,900 Avon Mirror Cabinet (3 Door) - white gloss,2.00,N
,13723,,17/12/24,5216,,900 Porscha Wall Hung Vanity (1 Drawer) - Dusk Grey - Aspen - Via Basin - Brushed Nickel Extrusion,2.00,N
,13723,,17/12/24,5216,,500 Porscha Wall Hung Vanity - Dusk Grey - Aspen - Brushed Nickel Extrusion,1.00,N
,13723,,17/12/24,5216,,900 Avon Mirror Cabinet (3 Door) - white gloss,2.00,N
,13724,,17/12/24,5216,,900 Porscha Wall Hung Vanity (1 Drawer) - Dusk Grey - Aspen - Via Basin - Brushed Nickel Extrusion,2.00,N
,13724,,17/12/24,5216,,500 Porscha Wall Hung Vanity - Dusk Grey - Aspen - Brushed Nickel Extrusion,1.00,N
,13724,,17/12/24,5216,,900 Avon Mirror Cabinet (3 Door) - white gloss,2.00,N
,13725,,17/12/24,5216,,900 Porscha Wall Hung Vanity (1 Drawer) - Dusk Grey - Aspen - Via Basin - Brushed Nickel Extrusion,2.00,N
,13725,,17/12/24,5216,,500 Porscha Wall Hung Vanity - Dusk Grey - Aspen - Brushed Nickel Extrusion,1.00,N
,13725,,17/12/24,5216,,900 Avon Mirror Cabinet (3 Door) - white gloss,2.00,N
,13726,,17/12/24,5216,,900 Porscha Wall Hung Vanity (1 Drawer) - Dusk Grey - Aspen - Via Basin - Brushed Nickel Extrusion,1.00,N
,13726,,17/12/24,5216,,500 Porscha Wall Hung Vanity - Dusk Grey - Aspen - Brushed Nickel Extrusion,1.00,N
,13726,,17/12/24,5216,,900 Avon Mirror Cabinet (3 Door) - white gloss,2.00,N
,13728,,17/12/24,5216,,900 Porscha Wall Hung Vanity (1 Drawer) - Dusk Grey - Aspen - Via Basin - Brushed Nickel Extrusion,1.00,N
,13728,,17/12/24,5216,,500 Porscha Wall Hung Vanity - Dusk Grey - Aspen - Brushed Nickel Extrusion,1.00,N
,13728,,17/12/24,5216,,900 Avon Mirror Cabinet (3 Door) - white gloss,2.00,N
,13728,,17/12/24,5216,,900 Porscha Wall Hung Vanity (2 Drawer) - Dusk Grey - Aspen - Via Basin - Brushed Nickel Extrusion,1.00,N
,13726,,17/12/24,5216,,900 Porscha Wall Hung Vanity (2 Drawer) - Dusk Grey - Aspen - Via Basin - Brushed Nickel Extrusion,1.00,N
,,,,,,,,
,Newline Group Limited,,,,,,,
,13642,,05/12/24,5000,,As per quote - 66057,1.00,N
,13899,,29/01/25,5310,,Jigsaw Shelf 470x320mm,14.00,N
,,,,,,,,
,North Shore Fencing Ltd,,,,,,,
,13070,,23/09/24,4100,,Install and supply 2 100x100 steel post and gate hardware,1.00,Y
,,,,,,,,
,North West Flooring Limited,,,,,,,
,13632,,04/12/24,4100,,supply and install site office garage carpet 4.9mx2.9m,1.00,Y
,,,,,,,,
,Northcrest Insurance Brokers Limited,,,,,,,
,13476,,15/11/24,3500,,Contract Work Insruance for period 10/10/24 to 10/10/25,1.00,Y
,,,,,,,,
,NZ Brick Distributors Limited Partnership,,,,,,,
,13706,,16/12/24,4705,,Wire Cut Single commons 230 x 76 x 70,"21,280.00",N
,13706,,16/12/24,4705,,Delivery Charge,1.00,N
,,,,,,,,
,PlaceMakers Auckland Central-North Hub COOK ST,,,,,,,
,13911,,31/01/25,4900,,Bacchus: 5 hours x 5 builders @$65 per hour,25.00,Y
,13911,,31/01/25,4900,,R&M: 4 hours x 7 builders @ $65 per hour,28.00,Y
,13911,,31/01/25,4900,,Bacchus:  8 hours x  8 builders @$65 per hour,64.00,Y
,13911,,31/01/25,4900,,R&M: 8 hours x  8 builders @$65 per hour,64.00,Y
,13911,,31/01/25,4900,,remedial costs,1.00,Y
,13861,,22/01/25,4130,,400 x 300mm PVC Danger Construction Zone Hazardous Area Sign,4.00,Y
,13815,,16/01/25,4180,,***3M Disposable Earplugs 4 Pack,1.00,Y
,13930,,03/02/25,4190,,flags,1.00,N
,13319,,30/10/24,4910,,PRE-NAIL AS PER QUOTE ,0.00,N
,13319,,30/10/24,4910,,HIANDRI Packers - LEVEL 1,1.00,N
,13319,,30/10/24,4910,,HIANDRI Packers - LEVEL 2,1.00,N
,13371,,04/11/24,4910,,Radiata Structural Grade 8 Planer Gauged Kiln Dried H1.2 Boron Treated 100 x 50mm (90 x 45mm) 4.8m,21.00,Y
,13432,,11/11/24,4910,,Radiata Structural Grade 8 Planer Gauged Kiln Dried H1.2 Boron Treated 100 x 50mm (90 x 45mm) 4.8m,21.00,Y
,13453,,13/11/24,4910,,Radiata Structural Grade 8 Planer Gauged Kiln Dried H1.2 Boron Treated 100 x 50mm (90 x 45mm) 4.8m,32.00,Y
,13454,,13/11/24,4910,,Radiata Structural Grade 8 Planer Gauged Kiln Dried H1.2 Boron Treated 100 x 50mm (90 x 45mm) 4.8m,32.00,Y
,13455,,13/11/24,4910,,Radiata Structural Grade 8 Planer Gauged Kiln Dried H1.2 Boron Treated 100 x 50mm (90 x 45mm) 4.8m,32.00,Y
,13456,,13/11/24,4910,,Radiata Structural Grade 8 Planer Gauged Kiln Dried H1.2 Boron Treated 100 x 50mm (90 x 45mm) 4.8m,32.00,Y
,13457,,13/11/24,4910,,Radiata Structural Grade 8 Planer Gauged Kiln Dried H1.2 Boron Treated 100 x 50mm (90 x 45mm) 4.8m,32.00,Y
,13458,,13/11/24,4910,,Radiata Structural Grade 8 Planer Gauged Kiln Dried H1.2 Boron Treated 100 x 50mm (90 x 45mm) 4.8m,32.00,Y
,13527,,26/11/24,4910,,75 X 50(70X45) Rad SG8 H1.2 PG KD [Soffit Nog R8/A820],22.80,N
,13527,,26/11/24,4910,,75x40mm Rad Merch H1.2 FJ KD PG [Soffit Batten Under Floor H13/A810],205.20,Y
,13527,,26/11/24,4910,,75 X 50(70X45) Rad SG8 H1.2 PG KD [Valley Blocking],20.40,N
,13527,,26/11/24,4910,,100 X 50 (90X45) Rad SG8 H1.2 PG KD [Valley Blade Nogs],10.80,Y
,13527,,26/11/24,4910,,75 X 50(70X45) Rad SG8 H1.2 PG KD [Purlins @ 900C/C],"1,218.00",Y
,13527,,26/11/24,4910,,150 X 50 (140X45) Rad SG8 H1.2 PG KD [Rough Fascia Nog R3 & R5/A820],168.00,Y
,13527,,26/11/24,4910,,"200 X 50 (190X45) Rad SG8 H1.2 PG KD [Roof Stringer R7/A820 - 2/3, 30/3.6, 12/5.4]",180.00,Y
,13527,,26/11/24,4910,,250 X 50 (240X45) Rad SG8 H1.2 PG KD [Roof Blocking R7/A820],126.00,Y
,13458,,13/11/24,4910,,Radiata Structural Grade 8 Planer Gauged Kiln Dried H1.2 Boron Treated 250 x 50mm,14.40,Y
,13458,,13/11/24,4910,,Radiata Structural Grade 8 Planer Gauged Kiln Dried H1.2 Boron Treated 300 x 50mm (290 x 45mm),24.00,Y
,13457,,13/11/24,4910,,Radiata Structural Grade 8 Planer Gauged Kiln Dried H1.2 Boron Treated 300 x 50mm (290 x 45mm),24.00,Y
,13456,,13/11/24,4910,,Radiata Structural Grade 8 Planer Gauged Kiln Dried H1.2 Boron Treated 300 x 50mm (290 x 45mm),24.00,Y
,13455,,13/11/24,4910,,Radiata Structural Grade 8 Planer Gauged Kiln Dried H1.2 Boron Treated 300 x 50mm (290 x 45mm),24.00,Y
,13454,,13/11/24,4910,,Radiata Structural Grade 8 Planer Gauged Kiln Dried H1.2 Boron Treated 300 x 50mm (290 x 45mm),24.00,Y
,13453,,13/11/24,4910,,Radiata Structural Grade 8 Planer Gauged Kiln Dried H1.2 Boron Treated 300 x 50mm (290 x 45mm),18.00,Y
,13453,,13/11/24,4910,,Radiata Structural Grade 8 Planer Gauged Kiln Dried H1.2 Boron Treated 100 x 50mm (90 x 45mm) 4.8m,6.00,Y
,13788,,13/01/25,4910,,Thermakraft supercourse 90mm x 30m,2.00,Y
,13789,,13/01/25,4910,,Thermakraft supercourse 90mm x 30m,2.00,N
,13453,,13/11/24,4910,,***cartage,1.00,Y
,13371,,04/11/24,4910,,***freight,1.00,Y
,13457,,13/11/24,4910,,***freight,1.00,Y
,13371,,04/11/24,4910,,***100 X 50 (90X45) Rad SG8 H1.2 Pg Kd 4.8,21.00,Y
,13802,,15/01/25,4910,,PlyFloor Radiata Structural Plywood Flooring F11 Untreated CD Tongue & Groove 2400 x 1200 x 19mm,0.00,Y
,13831,,16/01/25,4910,,7MM DD PLY H3.2 CCA F8/F8 STRUCTURAL 2400X1200 Wall Bracing Sheet - Lot 14,3.00,Y
,13831,,16/01/25,4910,,7MM DD PLY H3.2 CCA F8/F8 STRUCTURAL 2700X1200 Wall Bracing Sheet - Lot 15,3.00,Y
,13831,,16/01/25,4910,,7MM DD PLY H3.2 CCA F8/F8 STRUCTURAL 2700X1200 Wall Bracing Sheet - Lot 16,3.00,Y
,13831,,16/01/25,4910,,7MM DD PLY H3.2 CCA F8/F8 STRUCTURAL 2700X1200 Wall Bracing Sheet - Lot 17,4.00,Y
,13831,,16/01/25,4910,,7MM DD PLY H3.2 CCA F8/F8 STRUCTURAL 2700X1200 Wall Bracing Sheet - Lot 18,3.00,Y
,13831,,16/01/25,4910,,7MM DD PLY H3.2 CCA F8/F8 STRUCTURAL 2700X1200 Wall Bracing Sheet - Lot 19,4.00,Y
,13831,,16/01/25,4910,,7MM DD PLY H3.2 CCA F8/F8 STRUCTURAL 2700X1200 Wall Bracing Sheet - Lot 20,3.00,Y
,13831,,16/01/25,4910,,7MM DD PLY H3.2 CCA F8/F8 STRUCTURAL 2700X1200 Wall Bracing Sheet - Lot 21,3.00,Y
,13831,,16/01/25,4910,,***freight,1.00,Y
,13885,,24/01/25,4910,,Radiata Structural Grade 8 Planer Gauged Kiln Dried H1.2 Boron Treated 100 x 50mm (90 x 45mm) 3.6m,178.00,Y
,13885,,24/01/25,4910,,***Freight,1.00,Y
,13802,,15/01/25,4910,,***Ecoply Flr F11/F8 H3.2 CCA Cd T&G 19X2400X1200MM,1.00,Y
,13905,,30/01/25,4910,,7MM DD PLY H3.2 CCA F8/F8 STRUCTURAL 2700X1200 Wall Bracing Sheet,24.00,Y
,13909,,31/01/25,4910,,LUMBERLOK 600 X 25 X 1 MM ZINC SHEET BRACE STRAP,12.00,Y
,13909,,31/01/25,4910,,LUMBERLOK ZINC CONCEALED PURLIN CLEAT CPC80,27.00,Y
,13909,,31/01/25,4910,,100 X 50 (90X45) RAD SG8 H1.2 PLANER GAUGED KD 6.0M,6.00,Y
,13909,,31/01/25,4910,,L/LOK GALV PRODUCT NAIL 30 X 3.15MM 500G PN30500,2.00,Y
,13909,,31/01/25,4910,,LUMBERLOK SCREW ELECTRO GALV 14G 35MM T17 100PK,2.00,Y
,13909,,31/01/25,4910,,300 x 90 HyONE @ 6m Long,1.00,Y
,13319,,30/10/24,4910,,Pre-Nail Ground Floor Frames,1.00,Y
,13319,,30/10/24,4910,,Pre-Nail 1ST Floor Frames,1.00,Y
,13930,,03/02/25,4910,,100 X 50 (90X45) RAD SG8 H1.2 PLANER GAUGED KD 6.0M,35.00,Y
,13527,,26/11/24,4910,,***freight,1.00,Y
,13905,,30/01/25,4910,,***palletx20 collection,1.00,Y
,13976,,10/02/25,4910,,100 x 50 H1.2 @3.6m long,20.00,Y
,13976,,10/02/25,4910,,100x 50 H1.2 @6m long,14.00,Y
,13976,,10/02/25,4910,,150 x 25 4@ 6m H3.2,6.00,Y
,13976,,10/02/25,4910,,35mm tec screw - galv - 100 pack,5.00,Y
,13987,,11/02/25,4910,,Radiata Structural Grade 8 Planer Gauged Kiln Dried H1.2 Boron Treated 100 x 50mm (90 x 45mm) 6.0m,26.00,Y
,13999,,14/02/25,4910,,Radiata Structural Grade 8 Planer Gauged Kiln Dried H1.2 Boron Treated 100 x 50mm (90 x 45mm) 6.0m,10.00,Y
,13319,,30/10/24,4910,,Pre-Nail Roof Trusses,1.00,N
,13319,,30/10/24,4910,,Pre-Nail Balance Of Roof,1.00,N
,13527,,26/11/24,4915,,ECOPLY RAD FLOOR F11/F8 UT L/SPAN CD T&G 2400x1200x19MM [Roof Storage Ply],8.00,Y
,13657,,09/12/24,4915,,Truss Range 2250-2440mm Attic Ladder Timber,8.00,N
,13657,,09/12/24,4915,,Radiata Gauged Merch Grade Ceiling Batten Finger Jointed H1.2 Treated 75 x 40mm (70 x 35mm),200.00,N
,13300,,25/10/24,4920,,Lot 14 -  Futurebuild Midfloor,1.00,Y
,13300,,25/10/24,4920,,Lot 15 -  Futurebuild Midfloor,1.00,Y
,13300,,25/10/24,4920,,Lot 16 -  Futurebuild Midfloor,1.00,Y
,13300,,25/10/24,4920,,Lot 17 & 19 -  Futurebuild Midfloor,2.00,Y
,13300,,25/10/24,4920,,Lot 18 & 20 -  Futurebuild Midfloor,2.00,Y
,13300,,25/10/24,4920,,Lot 21 -  Futurebuild Midfloor,1.00,Y
,13263,,16/10/24,4920,,Strandfloor 3600X1200 20mm Untreated T&G Flooring [Dry Area Flooring] - Unit 14,11.00,Y
,13263,,16/10/24,4920,,Strandfloor 3600X1200 20mm Untreated T&G Flooring [Dry Area Flooring] - Unit 15,11.00,Y
,13263,,16/10/24,4920,,Strandfloor 3600X1200 20mm Untreated T&G Flooring [Dry Area Flooring] - Unit 16,16.00,Y
,13263,,16/10/24,4920,,Strandfloor 3600X1200 20mm Untreated T&G Flooring [Dry Area Flooring] - Unit 17,16.00,Y
,13263,,16/10/24,4920,,Strandfloor 3600X1200 20mm Untreated T&G Flooring [Dry Area Flooring] - Unit 18,16.00,Y
,13263,,16/10/24,4920,,Strandfloor 2400X1200 20mm H3.1 T&G Flooring [Flooring Wet] - Unit 14,3.00,Y
,13263,,16/10/24,4920,,Strandfloor 2400X1200 20mm H3.1 T&G Flooring [Flooring Wet] - Unit 15,3.00,Y
,13263,,16/10/24,4920,,Strandfloor 2400X1200 20mm H3.1 T&G Flooring [Flooring Wet] - unit 16,5.00,Y
,13263,,16/10/24,4920,,Strandfloor 2400X1200 20mm H3.1 T&G Flooring [Flooring Wet] - unit 17,4.00,Y
,13263,,16/10/24,4920,,Strandfloor 2400X1200 20mm H3.1 T&G Flooring [Flooring Wet] - unit 18,4.00,Y
,13264,,16/10/24,4920,,Strandfloor 3600X1200 20mm Untreated T&G Flooring [Dry Area Flooring] - Unit 19,13.00,Y
,13264,,16/10/24,4920,,Strandfloor 3600X1200 20mm Untreated T&G Flooring [Dry Area Flooring] - Unit 20,13.00,Y
